Name,Profile ID,Book ID,Title,Author,Status,Created,Updated,Creation Origin
Abigail ,905460,2835,How to Read a Book,Mortimer J Adler + Charles Van Doren,did_not_finish,2025-07-11 21:12:18.938 +0000,2025-08-28 20:31:13.504 +0000,uploaded_ebook
Abigail ,905460,2840,Steal Like an Artist,Austin Kleon,did_not_finish,2025-07-11 21:12:19.133 +0000,2025-07-11 21:12:19.133 +0000,uploaded_ebook
Abigail ,905460,2841,Really Very Crunchy,Emily Morrow,want_to_read,2025-07-11 21:12:19.174 +0000,2025-07-11 21:12:19.174 +0000,uploaded_ebook
Abigail ,905460,2842,The Sense of Style,Steven Pinker,currently_reading,2025-07-11 21:12:19.211 +0000,2025-08-23 05:12:35.493 +0000,uploaded_ebook
Abigail ,905460,2844,How to Know a Person,David Brooks,finished,2025-07-11 21:12:19.287 +0000,2025-07-11 21:12:19.287 +0000,uploaded_ebook
Abigail ,905460,2845,The Gifts of Imperfection,Brené Brown,want_to_read,2025-07-11 21:12:19.326 +0000,2025-07-11 21:12:19.326 +0000,uploaded_ebook
Abigail ,905460,2846,The Inevitable,Kevin Kelly + Kevin Kelly,want_to_read,2025-07-11 21:12:19.365 +0000,2025-07-11 21:12:19.365 +0000,uploaded_ebook
Abigail ,905460,2847,The Perfectionist's Guide to Losing Control,Katherine Morgan Schafler,want_to_read,2025-07-11 21:12:19.402 +0000,2025-07-11 21:12:19.402 +0000,uploaded_ebook
Abigail ,905460,2848,Never Split the Difference,Chris Voss + Tahl Raz,want_to_read,2025-07-11 21:12:19.439 +0000,2025-07-11 21:12:19.439 +0000,uploaded_ebook
Abigail ,905460,2849,Seven Days in June,Tia Williams,finished,2025-07-11 21:12:19.460 +0000,2025-07-11 21:12:19.460 +0000,uploaded_ebook
Abigail ,905460,2850,Slow Productivity,Cal Newport,want_to_read,2025-07-11 21:12:19.498 +0000,2025-07-11 21:12:19.498 +0000,uploaded_ebook
Abigail ,905460,2851,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,finished,2025-07-11 21:12:19.535 +0000,2025-07-11 21:12:19.535 +0000,uploaded_ebook
Abigail ,905460,2853,Rationality,Steven Pinker,want_to_read,2025-07-11 21:12:19.618 +0000,2025-08-23 05:12:46.101 +0000,uploaded_ebook
Abigail ,905460,2854,The Briar Club,Kate Quinn + Kate Quinn,want_to_read,2025-07-11 21:12:19.659 +0000,2025-08-23 05:12:28.301 +0000,uploaded_ebook
Abigail ,905460,2857,9 Months Is Not Enough,Alexandria DeVito,finished,2025-07-11 21:12:19.781 +0000,2025-07-11 21:12:19.781 +0000,uploaded_ebook
Abigail ,905460,2859,Outlive,Peter Attia,want_to_read,2025-07-11 21:12:19.862 +0000,2025-08-23 05:12:10.868 +0000,uploaded_ebook
Abigail ,905460,2860,Wolf Hall,Hilary Mantel,want_to_read,2025-07-11 21:12:19.901 +0000,2025-08-23 05:12:23.785 +0000,uploaded_ebook
Abigail ,905460,2861,Cloud Cuckoo Land,Anthony Doerr,did_not_finish,2025-07-11 21:12:19.939 +0000,2025-07-11 21:12:19.939 +0000,uploaded_ebook
Abigail ,905460,2862,Us Against You,Fredrik Backman,finished,2025-07-11 21:12:19.976 +0000,2025-07-11 21:12:19.976 +0000,uploaded_ebook
Abigail ,905460,2863,When the Day Comes (Timeless Book #1),Gabrielle Meyer,finished,2025-07-11 21:12:20.012 +0000,2025-07-11 21:12:20.012 +0000,uploaded_ebook
Abigail ,905460,2864,Circe,Madeline Miller + Madeline Miller,finished,2025-07-11 21:12:20.051 +0000,2025-07-11 21:12:20.051 +0000,uploaded_ebook
Abigail ,905460,2865,Go as a River,Shelley Read,finished,2025-07-11 21:12:20.089 +0000,2025-07-11 21:12:20.089 +0000,uploaded_ebook
Abigail ,905460,2866,The Way of Kings,Brandon Sanderson,want_to_read,2025-07-11 21:12:20.129 +0000,2025-08-23 05:12:06.023 +0000,uploaded_ebook
Abigail ,905460,2867,Great Circle: A Read with Jenna Pick,Maggie Shipstead,finished,2025-07-11 21:12:20.170 +0000,2025-07-11 21:12:20.170 +0000,uploaded_ebook
Abigail ,905460,2868,The Situationship,Abby Jimenez,finished,2025-07-11 21:12:20.210 +0000,2025-07-11 21:12:20.210 +0000,uploaded_ebook
